Match_No_,Player_id,Player_name,Player_Country,Opponent_Team,Ground_Name,Balls_Faced,SR,_4s,_6s,inning1,inning2,inning1_score,inning2_score,Bowler_1_name,Bowler_1_matches,Bowler_1_innings_,Bowler_1_total_overs,Bowler_1_maidens_earned,Bowler_1_wickets_taken,Bowler_1_economy,Bowler_1_SR,Bowler_2_name,Bowler_2_matches,Bowler_2_innings_,Bowler_2_total_overs,Bowler_2_maidens_earned,Bowler_2_wickets_taken,Bowler_2_economy,Bowler_2_SR,Bowler_3_name,Bowler_3_matches,Bowler_3_innings_,Bowler_3_total_overs,Bowler_3_maidens_earned,Bowler_3_wickets_taken,Bowler_3_economy,Bowler_3_SR,G_matches,G_Inns,G_Not_Outs,G_Runs,G_HS,G_Balls_Faced,G_AVG,G_SR,G_100,G_50,G_0s,G_4s,G_6s,Runs
1492,370040,Jeffrey_Vandersay,Sri_Lanka,6,3355,0,0,0,0,India,Sri_Lanka,199,137,Bhuvneshwar_Kumar,8,8,26.3,0,9,6.83,17.6,Jasprit_Bumrah,12,11,36,2,9,6.16,24,Harshal_Patel,4,14,0,132,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,370040,Jeffrey_Vandersay,Sri_Lanka,6,1920,0,0,0,0,Sri_Lanka,India,146,148,Mohammed_Siraj,2,2,8,0,2,8.37,24,Avesh_Khan,1,4,1,23,0,12,0,Harshal_Patel,4,14,0,132,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,1138316,Maheesh_Theekshana,Sri_Lanka,3,1004,0,0,0,0,South_Africa,Sri_Lanka,163,135,Bjorn_Fortuin,3,12,0,57,0,14.4,0,Anrich_Nortje,3,10,0,64,0,15,0,Kagiso_Rabada,6,6,19,0,5,9,22.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,1138316,Maheesh_Theekshana,Sri_Lanka,3,1004,2,0,0,0,Sri_Lanka,South_Africa,103,105,Bjorn_Fortuin,3,12,0,57,0,14.4,0,Anrich_Nortje,3,10,0,64,0,15,0,Kagiso_Rabada,6,6,19,0,5,9,22.8,2,1,0,0,0,2,0,0,0,0,1,0,0,0
1273,1138316,Maheesh_Theekshana,Sri_Lanka,3,1004,0,0,0,0,Sri_Lanka,South_Africa,120,121,Bjorn_Fortuin,3,12,0,57,0,14.4,0,Kagiso_Rabada,6,6,19,0,5,9,22.8,Dwaine_Pretorius,6,5,13,0,6,7,13,3,1,0,0,0,2,0,0,0,0,1,0,0,0
1374,1138316,Maheesh_Theekshana,Sri_Lanka,2,2439,0,0,0,0,Sri_Lanka,Australia,154,155,Mitchell_Starc,11,11,44,0,15,7.02,17.6,Josh_Hazlewood,8,32,2,174,0,12.8,2,Pat_Cummins,10,10,38,0,13,7.57,17.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,1138316,Maheesh_Theekshana,Sri_Lanka,3,848,3,233.33,1,0,Sri_Lanka,South_Africa,142,146,Aiden_Markram,6,3,8,1,4,4.12,12,Kagiso_Rabada,6,6,19,0,5,9,22.8,Anrich_Nortje,3,10,0,64,0,15,0,2,1,1,7,7,3,0,233.33,0,0,0,1,0,7
1382,1138316,Maheesh_Theekshana,Sri_Lanka,1,848,2,100,0,0,England,Sri_Lanka,163,137,Moeen_Ali,6,6,9.5,0,3,8.44,19.6,Chris_Woakes,6,6,19.3,0,4,6.87,29.2,Adil_Rashid,8,8,27,1,10,5.62,16.2,3,2,1,9,7,5,9,180,0,0,0,1,0,2
1392,1138316,Maheesh_Theekshana,Sri_Lanka,4,1965,0,0,0,0,Sri_Lanka,West_Indies,189,169,Roston_Chase,1,1,0,6,0,0,0,Jason_Holder,5,5,18,0,3,8.11,36,Ravi_Rampaul,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,1138316,Maheesh_Theekshana,Sri_Lanka,2,132,0,0,0,0,Australia,Sri_Lanka,149,122,Mitchell_Starc,11,11,44,0,15,7.02,17.6,Josh_Hazlewood,8,32,2,174,0,12.8,2,Pat_Cummins,10,10,38,0,13,7.57,17.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,1138316,Maheesh_Theekshana,Sri_Lanka,2,132,2,300,0,1,Australia,Sri_Lanka,164,164,Josh_Hazlewood,8,32,2,174,0,12.8,2,Pat_Cummins,10,10,38,0,13,7.57,17.5,Marcus_Stoinis,6,15,0,115,0,30,0,2,1,1,6,6,2,0,300,0,0,0,0,1,6
1466,1138316,Maheesh_Theekshana,Sri_Lanka,2,757,0,0,0,0,Sri_Lanka,Australia,121,124,Mitchell_Starc,11,11,44,0,15,7.02,17.6,Josh_Hazlewood,8,32,2,174,0,12.8,2,Kane_Richardson,10,10,37,0,15,8,14.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,1138316,Maheesh_Theekshana,Sri_Lanka,2,61,3,100,0,0,Sri_Lanka,Australia,139,143,Daniel_Sams,3,7.1,0,54,0,0,0,Jhye_Richardson,6,6,22,0,8,8.72,16.5,Kane_Richardson,10,10,37,0,15,8,14.8,1,1,0,3,3,3,3,100,0,0,0,0,0,3
1478,1138316,Maheesh_Theekshana,Sri_Lanka,2,61,0,0,0,0,Australia,Sri_Lanka,154,155,Marcus_Stoinis,6,15,0,115,0,30,0,Daniel_Sams,3,7.1,0,54,0,0,0,Jhye_Richardson,6,6,22,0,8,8.72,16.5,2,1,0,3,3,3,3,100,0,0,0,0,0,0
1551,1138316,Maheesh_Theekshana,Sri_Lanka,2,1004,4,25,0,0,Sri_Lanka,Australia,128,134,Mitchell_Starc,11,11,44,0,15,7.02,17.6,Josh_Hazlewood,8,32,2,174,0,12.8,2,Mitchell_Marsh,3,4,0,42,0,0,0,4,2,0,1,1,6,0.5,16.66,0,0,1,0,0,1
1552,1138316,Maheesh_Theekshana,Sri_Lanka,2,1004,1,100,0,0,Sri_Lanka,Australia,124,126,Glenn_Maxwell,16,12,24,0,7,7.75,20.5,Josh_Hazlewood,8,32,2,174,0,12.8,2,Jhye_Richardson,6,6,22,0,8,8.72,16.5,5,3,1,2,1,7,1,28.57,0,0,1,0,0,1
1564,1138316,Maheesh_Theekshana,Sri_Lanka,2,2503,0,0,0,0,Australia,Sri_Lanka,176,177,Jhye_Richardson,6,6,22,0,8,8.72,16.5,Josh_Hazlewood,8,32,2,174,0,12.8,2,Kane_Richardson,10,10,37,0,15,8,14.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,1138316,Maheesh_Theekshana,Sri_Lanka,40,2439,0,0,0,0,Sri_Lanka,Afghanistan,105,106,Fazalhaq_Farooqi,3,10.2,2,67,0,20.6,0,Naveen-ul-Haq,2,7,0,63,0,14,0,Mujeeb_Ur_Rahman,3,12,0,78,0,12,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0
1755,1138316,Maheesh_Theekshana,Sri_Lanka,25,2439,2,0,0,0,Bangladesh,Sri_Lanka,183,184,Mustafizur_Rahman,9,9,32,1,12,8.62,16,Taskin_Ahmed,4,4,12.5,0,4,9.03,19.2,Shakib_Al_Hasan,9,9,29,0,12,6.48,14.5,3,2,1,0,0,2,0,0,0,0,1,0,0,0
1757,1138316,Maheesh_Theekshana,Sri_Lanka,40,848,0,0,0,0,Afghanistan,Sri_Lanka,175,179,Fazalhaq_Farooqi,3,10.2,2,67,0,20.6,0,Mujeeb_Ur_Rahman,3,12,0,78,0,12,0,Naveen-ul-Haq,2,7,0,63,0,14,0,4,2,1,9,7,5,9,180,0,0,0,1,0,0
1759,1138316,Maheesh_Theekshana,Sri_Lanka,6,2439,0,0,0,0,India,Sri_Lanka,173,174,Bhuvneshwar_Kumar,8,8,26.3,0,9,6.83,17.6,Arshdeep_Singh,3,8.3,0,97,0,17,0,Hardik_Pandya,12,12,36.2,0,11,6.77,19.8,4,2,1,0,0,2,0,0,0,0,1,0,0,0
1764,1138316,Maheesh_Theekshana,Sri_Lanka,7,2439,0,0,0,0,Pakistan,Sri_Lanka,121,124,Mohammad_Hasnain,4,4,15,0,5,9.2,18,Haris_Rauf,2,7,0,48,0,8.4,0,Hasan_Ali,4,4,14.3,0,6,8.13,14.5,5,2,1,0,0,2,0,0,0,0,1,0,0,0
1769,1138316,Maheesh_Theekshana,Sri_Lanka,7,2439,0,0,0,0,Sri_Lanka,Pakistan,170,147,Naseem_Shah,1,4,0,40,0,24,0,Mohammad_Hasnain,4,4,15,0,5,9.2,18,Haris_Rauf,2,7,0,48,0,8.4,0,6,2,1,0,0,2,0,0,0,0,1,0,0,0
1845,1138316,Maheesh_Theekshana,Sri_Lanka,2,3404,0,0,0,0,Sri_Lanka,Australia,157,158,Josh_Hazlewood,8,32,2,174,0,12.8,2,Pat_Cummins,10,10,38,0,13,7.57,17.5,Mitchell_Starc,11,11,44,0,15,7.02,17.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,1138316,Maheesh_Theekshana,Sri_Lanka,5,132,3,0,0,0,New_Zealand,Sri_Lanka,167,102,Tim_Southee,10,9,30,1,7,5.9,25.7,Trent_Boult,4,4,16,0,10,5.62,9.6,Lockie_Ferguson,2,2,7,0,4,8,10.5,3,2,1,6,6,5,6,120,0,0,1,0,1,0
1856,1138316,Maheesh_Theekshana,Sri_Lanka,40,209,0,0,0,0,Afghanistan,Sri_Lanka,144,148,Fazalhaq_Farooqi,3,10.2,2,67,0,20.6,0,Mujeeb_Ur_Rahman,3,12,0,78,0,12,0,Fareed_Ahmad,1,2,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,1138316,Maheesh_Theekshana,Sri_Lanka,1,132,0,0,0,0,Sri_Lanka,England,141,144,Ben_Stokes,3,2,7,0,1,6.14,42,Chris_Woakes,6,6,19.3,0,4,6.87,29.2,Mark_Wood,3,11,0,77,0,11,0,4,3,2,6,6,5,6,120,0,0,1,0,1,0
1984,1138316,Maheesh_Theekshana,Sri_Lanka,6,713,4,25,0,0,India,Sri_Lanka,162,160,Hardik_Pandya,12,12,36.2,0,11,6.77,19.8,Shivam_Mavi,3,9,0,81,0,13.5,1,Umran_Malik,3,11,0,106,0,9.4,0,1,1,0,1,1,4,1,25,0,0,0,0,0,1
1985,1138316,Maheesh_Theekshana,Sri_Lanka,6,2677,0,0,0,0,Sri_Lanka,India,206,190,Hardik_Pandya,12,12,36.2,0,11,6.77,19.8,Arshdeep_Singh,3,8.3,0,97,0,17,0,Shivam_Mavi,3,9,0,81,0,13.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,1138316,Maheesh_Theekshana,Sri_Lanka,6,2401,5,40,0,0,India,Sri_Lanka,228,137,Hardik_Pandya,12,12,36.2,0,11,6.77,19.8,Arshdeep_Singh,3,8.3,0,97,0,17,0,Shivam_Mavi,3,9,0,81,0,13.5,1,1,1,0,2,2,5,2,40,0,0,0,0,0,2
1495,819429,Azmatullah_Omarzai,Afghanistan,25,2025,18,111.11,2,1,Bangladesh,Afghanistan,155,94,Nasum_Ahmed,2,7.4,0,39,0,11.5,1,Mahedi_Hasan,3,11,0,62,0,66,0,Mustafizur_Rahman,5,5,16,0,2,7.37,48,1,1,0,20,20,18,20,111.11,0,0,0,2,1,20
1496,819429,Azmatullah_Omarzai,Afghanistan,25,2025,0,0,0,0,Bangladesh,Afghanistan,115,121,Nasum_Ahmed,2,7.4,0,39,0,11.5,1,Mahedi_Hasan,3,11,0,62,0,66,0,Shoriful_Islam,2,6.4,0,54,0,13.3,0,2,1,0,20,20,18,20,111.11,0,0,0,2,1,0
1748,819429,Azmatullah_Omarzai,Afghanistan,8,2439,0,0,0,0,Sri_Lanka,Afghanistan,105,106,Dilshan_Madushanka,2,5,0,46,0,15,0,Maheesh_Theekshana,3,12,0,97,0,72,0,Matheesha_Pathirana,1,1,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,819429,Azmatullah_Omarzai,Afghanistan,25,848,0,0,0,0,Bangladesh,Afghanistan,127,131,Shakib_Al_Hasan,9,9,34.1,1,11,5.41,18.6,Mustafizur_Rahman,5,5,16,0,2,7.37,48,Mahedi_Hasan,3,11,0,62,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,819429,Azmatullah_Omarzai,Afghanistan,7,848,10,100,1,0,Afghanistan,Pakistan,129,131,Naseem_Shah,3,12,0,85,0,36,0,Mohammad_Hasnain,1,4,0,34,0,24,0,Haris_Rauf,2,8,0,63,0,16,0,2,1,1,10,10,10,0,100,0,0,0,1,0,10
1761,819429,Azmatullah_Omarzai,Afghanistan,6,2439,6,16.66,0,0,India,Afghanistan,212,111,Bhuvneshwar_Kumar,1,4,1,4,0,4.8,0,Deepak_Chahar,1,4,0,28,0,0,0,Arshdeep_Singh,1,2,0,7,0,12,0,2,1,0,1,1,6,1,16.66,0,0,0,0,0,1
1840,819429,Azmatullah_Omarzai,Afghanistan,1,3404,6,133.33,1,0,Afghanistan,England,112,113,Ben_Stokes,2,2,7,0,3,6.71,14,Chris_Woakes,1,4,0,24,0,24,0,Mark_Wood,1,4,0,23,0,12,0,1,1,0,8,8,6,8,133.33,0,0,0,1,0,8
1856,819429,Azmatullah_Omarzai,Afghanistan,8,209,4,75,0,0,Afghanistan,Sri_Lanka,144,148,Kasun_Rajitha,0,0,0,0,0,0,0,Pramod_Madushan,1,3,0,24,0,0,0,Lahiru_Kumara,1,4,0,30,0,12,0,1,1,1,3,3,4,0,75,0,0,0,0,0,3
1495,819441,Darwish_Rasooli,Afghanistan,25,2025,6,33.33,0,0,Bangladesh,Afghanistan,155,94,Nasum_Ahmed,2,7.4,0,39,0,11.5,1,Mahedi_Hasan,3,11,0,62,0,66,0,Mustafizur_Rahman,5,5,16,0,2,7.37,48,1,1,0,2,2,6,2,33.33,0,0,0,0,0,2
1496,819441,Darwish_Rasooli,Afghanistan,25,2025,8,112.5,0,1,Bangladesh,Afghanistan,115,121,Nasum_Ahmed,2,7.4,0,39,0,11.5,1,Mahedi_Hasan,3,11,0,62,0,66,0,Shoriful_Islam,2,6.4,0,54,0,13.3,0,2,2,1,11,9,14,11,78.57,0,0,0,0,1,9
1864,819441,Darwish_Rasooli,Afghanistan,2,131,13,115.38,1,0,Australia,Afghanistan,168,164,Josh_Hazlewood,1,4,0,33,0,12,0,Pat_Cummins,1,4,0,22,0,0,0,Marcus_Stoinis,1,2,0,26,0,0,0,1,1,0,15,15,13,15,115.38,0,0,0,1,0,15
1760,568136,Fareed_Ahmad,Afghanistan,7,848,0,0,0,0,Afghanistan,Pakistan,129,131,Naseem_Shah,3,12,0,85,0,36,0,Mohammad_Hasnain,1,4,0,34,0,24,0,Haris_Rauf,2,8,0,63,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,568136,Fareed_Ahmad,Afghanistan,6,2439,5,20,0,0,India,Afghanistan,212,111,Bhuvneshwar_Kumar,1,4,1,4,0,4.8,0,Deepak_Chahar,1,4,0,28,0,0,0,Arshdeep_Singh,1,2,0,7,0,12,0,4,1,1,1,1,5,0,20,0,0,0,0,0,1
1840,568136,Fareed_Ahmad,Afghanistan,1,3404,4,50,0,0,Afghanistan,England,112,113,Ben_Stokes,2,2,7,0,3,6.71,14,Chris_Woakes,1,4,0,24,0,24,0,Mark_Wood,1,4,0,23,0,12,0,1,1,1,2,2,4,0,50,0,0,0,0,0,2
1856,568136,Fareed_Ahmad,Afghanistan,8,209,0,0,0,0,Afghanistan,Sri_Lanka,144,148,Kasun_Rajitha,0,0,0,0,0,0,0,Pramod_Madushan,1,3,0,24,0,0,0,Lahiru_Kumara,1,4,0,30,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,974175,Fazalhaq_Farooqi,Afghanistan,25,2025,0,0,0,0,Bangladesh,Afghanistan,155,94,Nasum_Ahmed,2,7.4,0,39,0,11.5,1,Mahedi_Hasan,3,11,0,62,0,66,0,Mustafizur_Rahman,5,5,16,0,2,7.37,48,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1496,974175,Fazalhaq_Farooqi,Afghanistan,25,2025,0,0,0,0,Bangladesh,Afghanistan,115,121,Nasum_Ahmed,2,7.4,0,39,0,11.5,1,Mahedi_Hasan,3,11,0,62,0,66,0,Shoriful_Islam,2,6.4,0,54,0,13.3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1748,974175,Fazalhaq_Farooqi,Afghanistan,8,2439,0,0,0,0,Sri_Lanka,Afghanistan,105,106,Dilshan_Madushanka,2,5,0,46,0,15,0,Maheesh_Theekshana,3,12,0,97,0,72,0,Matheesha_Pathirana,1,1,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,974175,Fazalhaq_Farooqi,Afghanistan,25,848,0,0,0,0,Bangladesh,Afghanistan,127,131,Shakib_Al_Hasan,9,9,34.1,1,11,5.41,18.6,Mustafizur_Rahman,5,5,16,0,2,7.37,48,Mahedi_Hasan,3,11,0,62,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,974175,Fazalhaq_Farooqi,Afghanistan,8,848,0,0,0,0,Afghanistan,Sri_Lanka,175,179,Maheesh_Theekshana,3,12,0,97,0,72,0,Asitha_Fernando,1,4,0,34,0,24,0,Dilshan_Madushanka,2,5,0,46,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,974175,Fazalhaq_Farooqi,Afghanistan,7,848,0,0,0,0,Afghanistan,Pakistan,129,131,Naseem_Shah,3,12,0,85,0,36,0,Mohammad_Hasnain,1,4,0,34,0,24,0,Haris_Rauf,2,8,0,63,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,974175,Fazalhaq_Farooqi,Afghanistan,6,2439,0,0,0,0,India,Afghanistan,212,111,Bhuvneshwar_Kumar,1,4,1,4,0,4.8,0,Deepak_Chahar,1,4,0,28,0,0,0,Arshdeep_Singh,1,2,0,7,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,974175,Fazalhaq_Farooqi,Afghanistan,1,3404,2,0,0,0,Afghanistan,England,112,113,Ben_Stokes,2,2,7,0,3,6.71,14,Chris_Woakes,1,4,0,24,0,24,0,Mark_Wood,1,4,0,23,0,12,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0
1856,974175,Fazalhaq_Farooqi,Afghanistan,8,209,0,0,0,0,Afghanistan,Sri_Lanka,144,148,Kasun_Rajitha,0,0,0,0,0,0,0,Pramod_Madushan,1,3,0,24,0,0,0,Lahiru_Kumara,1,4,0,30,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,974175,Fazalhaq_Farooqi,Afghanistan,2,131,0,0,0,0,Australia,Afghanistan,168,164,Josh_Hazlewood,1,4,0,33,0,12,0,Pat_Cummins,1,4,0,22,0,0,0,Marcus_Stoinis,1,2,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,352048,Gulbadin_Naib,Afghanistan,7,2439,25,140,4,1,Afghanistan,Pakistan,147,148,Shaheen_Shah_Afridi,1,4,0,22,0,24,0,Imad_Wasim,4,12,1,66,0,18,0,Haris_Rauf,2,8,0,63,0,16,0,5,3,2,57,35,49,57,116.32,0,0,0,4,3,35
1390,352048,Gulbadin_Naib,Afghanistan,6,1965,20,90,3,0,India,Afghanistan,210,144,Mohammed_Shami,1,4,0,32,0,8,0,Jasprit_Bumrah,1,4,0,25,0,24,0,Hardik_Pandya,1,2,0,23,0,0,0,8,7,4,100,43,70,33.33,142.85,0,0,0,8,4,18
1402,352048,Gulbadin_Naib,Afghanistan,5,1965,18,83.33,1,0,Afghanistan,New_Zealand,124,125,Tim_Southee,1,4,0,24,0,12,0,Trent_Boult,1,4,0,17,0,8,0,Adam_Milne,1,4,0,17,0,24,0,9,8,4,115,43,88,28.75,130.68,0,0,0,9,4,15
1856,352048,Gulbadin_Naib,Afghanistan,8,209,14,85.71,0,0,Afghanistan,Sri_Lanka,144,148,Kasun_Rajitha,0,0,0,0,0,0,0,Pramod_Madushan,1,3,0,24,0,0,0,Lahiru_Kumara,1,4,0,30,0,12,0,1,1,0,12,12,14,12,85.71,0,0,0,0,0,12
1864,352048,Gulbadin_Naib,Afghanistan,2,131,23,169.56,3,2,Australia,Afghanistan,168,164,Josh_Hazlewood,1,4,0,33,0,12,0,Pat_Cummins,1,4,0,22,0,0,0,Marcus_Stoinis,1,2,0,26,0,0,0,1,1,0,39,39,23,39,169.56,0,0,0,3,2,39
1377,793457,Hazratullah_Zazai,Afghanistan,7,2439,5,0,0,0,Afghanistan,Pakistan,147,148,Shaheen_Shah_Afridi,1,4,0,22,0,24,0,Imad_Wasim,4,12,1,66,0,18,0,Haris_Rauf,2,8,0,63,0,16,0,2,2,0,18,18,29,9,62.06,0,0,1,1,0,0
1390,793457,Hazratullah_Zazai,Afghanistan,6,1965,15,86.66,1,1,India,Afghanistan,210,144,Mohammed_Shami,1,4,0,32,0,8,0,Jasprit_Bumrah,1,4,0,25,0,24,0,Hardik_Pandya,1,2,0,23,0,0,0,2,2,0,46,33,42,23,109.52,0,0,0,5,3,13
1402,793457,Hazratullah_Zazai,Afghanistan,5,1965,4,50,0,0,Afghanistan,New_Zealand,124,125,Tim_Southee,1,4,0,24,0,12,0,Trent_Boult,1,4,0,17,0,8,0,Adam_Milne,1,4,0,17,0,24,0,3,3,0,48,33,46,16,104.34,0,0,0,5,3,2
1495,793457,Hazratullah_Zazai,Afghanistan,25,2025,7,85.71,1,0,Bangladesh,Afghanistan,155,94,Nasum_Ahmed,2,7.4,0,39,0,11.5,1,Mahedi_Hasan,3,11,0,62,0,66,0,Mustafizur_Rahman,5,5,16,0,2,7.37,48,3,3,0,20,13,23,6.66,86.95,0,0,0,1,1,6
1496,793457,Hazratullah_Zazai,Afghanistan,25,2025,45,131.11,3,5,Bangladesh,Afghanistan,115,121,Nasum_Ahmed,2,7.4,0,39,0,11.5,1,Mahedi_Hasan,3,11,0,62,0,66,0,Shoriful_Islam,2,6.4,0,54,0,13.3,0,4,4,1,79,59,68,26.33,116.17,0,1,0,4,6,59
1748,793457,Hazratullah_Zazai,Afghanistan,8,2439,28,132.14,5,1,Sri_Lanka,Afghanistan,105,106,Dilshan_Madushanka,2,5,0,46,0,15,0,Maheesh_Theekshana,3,12,0,97,0,72,0,Matheesha_Pathirana,1,1,0,16,0,0,0,3,3,1,55,37,57,27.5,96.49,0,0,1,6,1,37
1753,793457,Hazratullah_Zazai,Afghanistan,25,848,26,88.46,3,0,Bangladesh,Afghanistan,127,131,Shakib_Al_Hasan,9,9,34.1,1,11,5.41,18.6,Mustafizur_Rahman,5,5,16,0,2,7.37,48,Mahedi_Hasan,3,11,0,62,0,66,0,2,2,0,67,44,56,33.5,119.64,0,0,0,6,3,23
1757,793457,Hazratullah_Zazai,Afghanistan,8,848,16,75,2,0,Afghanistan,Sri_Lanka,175,179,Maheesh_Theekshana,3,12,0,97,0,72,0,Asitha_Fernando,1,4,0,34,0,24,0,Dilshan_Madushanka,2,5,0,46,0,15,0,3,3,0,79,44,72,26.33,109.72,0,0,0,8,3,12
1760,793457,Hazratullah_Zazai,Afghanistan,7,848,17,123.52,4,0,Afghanistan,Pakistan,129,131,Naseem_Shah,3,12,0,85,0,36,0,Mohammad_Hasnain,1,4,0,34,0,24,0,Haris_Rauf,2,8,0,63,0,16,0,4,4,0,100,44,89,25,112.35,0,0,0,12,3,21
1761,793457,Hazratullah_Zazai,Afghanistan,6,2439,4,0,0,0,India,Afghanistan,212,111,Bhuvneshwar_Kumar,1,4,1,4,0,4.8,0,Deepak_Chahar,1,4,0,28,0,0,0,Arshdeep_Singh,1,2,0,7,0,12,0,4,4,1,55,37,61,18.33,90.16,0,0,2,6,1,0
1840,793457,Hazratullah_Zazai,Afghanistan,1,3404,17,41.17,1,0,Afghanistan,England,112,113,Ben_Stokes,2,2,7,0,3,6.71,14,Chris_Woakes,1,4,0,24,0,24,0,Mark_Wood,1,4,0,23,0,12,0,1,1,0,7,7,17,7,41.17,0,0,0,1,0,7
1748,921509,Ibrahim_Zadran,Afghanistan,8,2439,13,115.38,2,0,Sri_Lanka,Afghanistan,105,106,Dilshan_Madushanka,2,5,0,46,0,15,0,Maheesh_Theekshana,3,12,0,97,0,72,0,Matheesha_Pathirana,1,1,0,16,0,0,0,1,1,0,15,15,13,15,115.38,0,0,0,2,0,15
1753,921509,Ibrahim_Zadran,Afghanistan,25,848,41,102.43,4,0,Bangladesh,Afghanistan,127,131,Shakib_Al_Hasan,9,9,34.1,1,11,5.41,18.6,Mustafizur_Rahman,5,5,16,0,2,7.37,48,Mahedi_Hasan,3,11,0,62,0,66,0,1,1,1,42,42,41,0,102.43,0,0,0,4,0,42
1757,921509,Ibrahim_Zadran,Afghanistan,8,848,38,105.26,2,1,Afghanistan,Sri_Lanka,175,179,Maheesh_Theekshana,3,12,0,97,0,72,0,Asitha_Fernando,1,4,0,34,0,24,0,Dilshan_Madushanka,2,5,0,46,0,15,0,2,2,1,82,42,79,82,103.79,0,0,0,6,1,40
1760,921509,Ibrahim_Zadran,Afghanistan,7,848,37,94.59,2,1,Afghanistan,Pakistan,129,131,Naseem_Shah,3,12,0,85,0,36,0,Mohammad_Hasnain,1,4,0,34,0,24,0,Haris_Rauf,2,8,0,63,0,16,0,3,3,1,117,42,116,58.5,100.86,0,0,0,8,2,35
1761,921509,Ibrahim_Zadran,Afghanistan,6,2439,59,108.47,4,2,India,Afghanistan,212,111,Bhuvneshwar_Kumar,1,4,1,4,0,4.8,0,Deepak_Chahar,1,4,0,28,0,0,0,Arshdeep_Singh,1,2,0,7,0,12,0,2,2,1,79,64,72,79,109.72,0,1,0,6,2,64
1840,921509,Ibrahim_Zadran,Afghanistan,1,3404,32,100,3,1,Afghanistan,England,112,113,Ben_Stokes,2,2,7,0,3,6.71,14,Chris_Woakes,1,4,0,24,0,24,0,Mark_Wood,1,4,0,23,0,12,0,1,1,0,32,32,32,32,100,0,0,0,3,1,32
1856,921509,Ibrahim_Zadran,Afghanistan,8,209,18,122.22,1,1,Afghanistan,Sri_Lanka,144,148,Kasun_Rajitha,0,0,0,0,0,0,0,Pramod_Madushan,1,3,0,24,0,0,0,Lahiru_Kumara,1,4,0,30,0,12,0,1,1,0,22,22,18,22,122.22,0,0,0,1,1,22
1864,921509,Ibrahim_Zadran,Afghanistan,2,131,33,78.78,2,0,Australia,Afghanistan,168,164,Josh_Hazlewood,1,4,0,33,0,12,0,Pat_Cummins,1,4,0,22,0,0,0,Marcus_Stoinis,1,2,0,26,0,0,0,1,1,0,26,26,33,26,78.78,0,0,0,2,0,26
1377,793467,Karim_Janat,Afghanistan,7,2439,17,88.23,1,1,Afghanistan,Pakistan,147,148,Shaheen_Shah_Afridi,1,4,0,22,0,24,0,Imad_Wasim,4,12,1,66,0,18,0,Haris_Rauf,2,8,0,63,0,16,0,3,1,0,15,15,17,15,88.23,0,0,0,1,1,15
1390,793467,Karim_Janat,Afghanistan,6,1965,22,190.9,3,2,India,Afghanistan,210,144,Mohammed_Shami,1,4,0,32,0,8,0,Jasprit_Bumrah,1,4,0,25,0,24,0,Hardik_Pandya,1,2,0,23,0,0,0,6,5,2,164,53,114,54.66,143.85,0,1,0,12,8,42
1402,793467,Karim_Janat,Afghanistan,5,1965,2,100,0,0,Afghanistan,New_Zealand,124,125,Tim_Southee,1,4,0,24,0,12,0,Trent_Boult,1,4,0,17,0,8,0,Adam_Milne,1,4,0,17,0,24,0,7,6,2,166,53,116,41.5,143.1,0,1,0,12,8,2
